"id","title","slug","alt_text","media_type","mime_type","source_url","file","filesize","width","height","date","author"
"2483","Pool-Safe-2022-Q1-MDA-SEDAR","pool-safe-2022-q1-mda-sedar","Pool Safe 2022 Q1 MDA SEDAR","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q1-MDA-SEDAR.pdf",,"222804",,,"2025-10-14 4:40:07 PM","1"
"2482","Pool-Safe-2022-Q1-Financials-SEDAR","pool-safe-2022-q1-financials-sedar","Pool Safe 2022 Q1 Financials SEDAR","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q1-Financials-SEDAR.pdf",,"462776",,,"2025-10-14 4:39:53 PM","1"
"2480","Pool-Safe-2022-Q2-MDA-SEDAR-1","pool-safe-2022-q2-mda-sedar-1","Pool Safe 2022 Q2 MDA SEDAR 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q2-MDA-SEDAR-1.pdf",,"226356",,,"2025-10-14 4:38:59 PM","1"
"2479","Pool-Safe-2022-Q2-Financials-SEDAR","pool-safe-2022-q2-financials-sedar","Pool Safe 2022 Q2 Financials SEDAR","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q2-Financials-SEDAR.pdf",,"476199",,,"2025-10-14 4:38:27 PM","1"
"2477","Pool-Safe-MDA-Q3-2022-SEDAR","pool-safe-mda-q3-2022-sedar","Pool Safe MDA Q3 2022 SEDAR","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2022-SEDAR.pdf",,"225961",,,"2025-10-14 4:37:38 PM","1"
"2476","Pool-Safe-2022-Q3-Financials-SEDAR","pool-safe-2022-q3-financials-sedar","Pool Safe 2022 Q3 Financials SEDAR","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q3-Financials-SEDAR.pdf",,"389117",,,"2025-10-14 4:36:38 PM","1"
"2474","Pool-Safe-2022-Q4_YE-MDA-Sedar","pool-safe-2022-q4_ye-mda-sedar","Pool Safe 2022 Q4 YE MDA Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q4_YE-MDA-Sedar.pdf",,"308066",,,"2025-10-14 4:35:52 PM","1"
"2473","Pool-Safe-2022-Q4_YE-Financials-Sedar","pool-safe-2022-q4_ye-financials-sedar","Pool Safe 2022 Q4 YE Financials Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q4_YE-Financials-Sedar.pdf",,"801079",,,"2025-10-14 4:34:26 PM","1"
"2467","Pool-Safe-MDA-Q1-2023-Sedar","pool-safe-mda-q1-2023-sedar","Pool Safe MDA Q1 2023 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1-2023-Sedar.pdf",,"665409",,,"2025-10-14 4:28:43 PM","1"
"2466","Pool-Safe-Financials-Q1-2023-Sedar","pool-safe-financials-q1-2023-sedar","Pool Safe Financials Q1 2023 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1-2023-Sedar.pdf",,"784601",,,"2025-10-14 4:28:02 PM","1"
"2463","Pool-Safe-MDA-Q2-2023-Sedar","pool-safe-mda-q2-2023-sedar","Pool Safe MDA Q2 2023 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2023-Sedar.pdf",,"666396",,,"2025-10-14 4:26:52 PM","1"
"2462","Pool-Safe-Financials-Q2-2023-Sedar","pool-safe-financials-q2-2023-sedar","Pool Safe Financials Q2 2023 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2023-Sedar.pdf",,"789504",,,"2025-10-14 4:25:37 PM","1"
"2460","Pool-Safe-MDA-Q3-2023-Sedar-1","pool-safe-mda-q3-2023-sedar-1","Pool Safe MDA Q3 2023 Sedar 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2023-Sedar-1.pdf",,"819463",,,"2025-10-14 4:24:21 PM","1"
"2459","Pool-Safe-Financials-Q3-2023-Sedar","pool-safe-financials-q3-2023-sedar","Pool Safe Financials Q3 2023 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q3-2023-Sedar.pdf",,"868999",,,"2025-10-14 4:23:26 PM","1"
"2457","Pool-Safe-2023-Q4_YE-MDA-Sedar","pool-safe-2023-q4_ye-mda-sedar","Pool Safe 2023 Q4 YE MDA Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2023-Q4_YE-MDA-Sedar.pdf",,"592909",,,"2025-10-14 4:22:33 PM","1"
"2456","Pool-Safe-2023-Q4_YE-Financials-Sedar-1","pool-safe-2023-q4_ye-financials-sedar-1","Pool Safe 2023 Q4 YE Financials Sedar 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2023-Q4_YE-Financials-Sedar-1.pdf",,"752817",,,"2025-10-14 4:20:43 PM","1"
"2454","Pool-Safe-MDA-Q1_2024-Sedar","pool-safe-mda-q1_2024-sedar","Pool Safe MDA Q1 2024 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1_2024-Sedar.pdf",,"670071",,,"2025-10-14 4:18:43 PM","1"
"2453","Pool-Safe-Financials-Q1_2024-Sedar","pool-safe-financials-q1_2024-sedar","Pool Safe Financials Q1 2024 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1_2024-Sedar.pdf",,"789399",,,"2025-10-14 4:17:58 PM","1"
"2451","Pool-Safe-MDA-Q2-2024-Sedar-06-30-2024-1","pool-safe-mda-q2-2024-sedar-06-30-2024-1","Pool Safe MDA Q2 2024 Sedar 06 30 2024 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2024-Sedar-06-30-2024-1.pdf",,"669723",,,"2025-10-14 4:17:12 PM","1"
"2450","Pool-Safe-Financials-Q2-2024-Sedar-06-30-2024-1","pool-safe-financials-q2-2024-sedar-06-30-2024-1","Pool Safe Financials Q2 2024 Sedar 06 30 2024 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2024-Sedar-06-30-2024-1.pdf",,"789117",,,"2025-10-14 4:16:38 PM","1"
"2448","Pool-Safe-MDA-Q3-2024-Sedar-09-30-2024-1","pool-safe-mda-q3-2024-sedar-09-30-2024-1","Pool Safe MDA Q3 2024 Sedar 09 30 2024 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2024-Sedar-09-30-2024-1.pdf",,"671991",,,"2025-10-14 4:15:45 PM","1"
"2447","Pool-Safe-Financials-Q3-2024-Sedar-09-30-2024-1","pool-safe-financials-q3-2024-sedar-09-30-2024-1","Pool Safe Financials Q3 2024 Sedar 09 30 2024 1","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q3-2024-Sedar-09-30-2024-1.pdf",,"790771",,,"2025-10-14 4:14:39 PM","1"
"2444","Pool-Safe-2024-Q4_YE-MDA-Sedar-04-30-2025","pool-safe-2024-q4_ye-mda-sedar-04-30-2025","Pool Safe 2024 Q4 YE MDA Sedar 04 30 2025","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2024-Q4_YE-MDA-Sedar-04-30-2025.pdf",,"601211",,,"2025-10-14 4:12:46 PM","1"
"2443","Pool-Safe-2024-Q4_YE-Financials-Sedar-04-30-2025","pool-safe-2024-q4_ye-financials-sedar-04-30-2025","Pool Safe 2024 Q4 YE Financials Sedar 04 30 2025","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2024-Q4_YE-Financials-Sedar-04-30-2025.pdf",,"672703",,,"2025-10-14 4:10:43 PM","1"
"2440","Pool-Safe-Financial-Statement-Request-Form-2025-AGM_Sedar","pool-safe-financial-statement-request-form-2025-agm_sedar","Pool Safe Financial Statement Request Form 2025 AGM Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financial-Statement-Request-Form-2025-AGM_Sedar.pdf",,"35947",,,"2025-10-14 4:05:13 PM","1"
"2438","Pool-Safe-Form-of-Proxy-Common-Shares-2025-AGM_Sedar","pool-safe-form-of-proxy-common-shares-2025-agm_sedar","Pool Safe Form of Proxy Common Shares 2025 AGM Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Form-of-Proxy-Common-Shares-2025-AGM_Sedar.pdf",,"76764",,,"2025-10-14 4:04:19 PM","1"
"2436","Pool-Safe-MIC-re_2025-AGM-Final_Sedar","pool-safe-mic-re_2025-agm-final_sedar","Pool Safe MIC re 2025 AGM Final Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MIC-re_2025-AGM-Final_Sedar.pdf",,"1606700",,,"2025-10-14 4:03:46 PM","1"
"2434","Notice-of-Meeting-Pool-Safe-AGSM-2025","notice-of-meeting-pool-safe-agsm-2025","Notice of Meeting Pool Safe AGSM 2025","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Notice-of-Meeting-Pool-Safe-AGSM-2025.pdf",,"234345",,,"2025-10-14 4:02:56 PM","1"
"2432","Pool-Safe-MDA-Q1-2025-Sedar","pool-safe-mda-q1-2025-sedar","Pool Safe MDA Q1 2025 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1-2025-Sedar.pdf",,"676776",,,"2025-10-14 4:01:12 PM","1"
"2430","Pool-Safe-Financials-Q1-2025-Sedar","pool-safe-financials-q1-2025-sedar","Pool Safe Financials Q1 2025 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1-2025-Sedar.pdf",,"798548",,,"2025-10-14 3:59:33 PM","1"
"2429","Pool-Safe-MDA-Q2-2025-Sedar","pool-safe-mda-q2-2025-sedar","Pool Safe MDA Q2 2025 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2025-Sedar.pdf",,"679543",,,"2025-10-14 3:58:55 PM","1"
"2428","Pool-Safe-Financials-Q2-2025-Sedar","pool-safe-financials-q2-2025-sedar","Pool Safe Financials Q2 2025 Sedar","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2025-Sedar.pdf",,"802857",,,"2025-10-14 3:57:49 PM","1"
"2383","LounGenie smart unit installed at waterfront resort cabana","margaritaville-2-copy","LounGenie smart unit installed at waterfront resort cabana","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-2-Copy.png","2025/10/Margaritaville-2-Copy.png","295352","489","357","2025-10-14 2:44:28 PM","1"
"2382","Resort cabana with LounGenie smart unit installation","margaritaville-1-copy","Resort cabana with LounGenie smart unit installation","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-1-Copy.png","2025/10/Margaritaville-1-Copy.png","372627","616","347","2025-10-14 2:44:27 PM","1"
"2381","Luxury cabana with LounGenie poolside amenity unit","margaritaville-ocho-rios-copy","Luxury cabana with LounGenie poolside amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-Copy.jpg","2025/10/Margaritaville-Ocho-Rios-Copy.jpg","229921","897","1027","2025-10-14 2:44:24 PM","1"
"2380","Interior view of cabana with LounGenie amenity unit","margaritaville-ice-blue","Interior view of cabana with LounGenie amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-ICE-BLUE.jpg","2025/10/Margaritaville-ICE-BLUE.jpg","291645","897","1236","2025-10-14 2:44:21 PM","1"
"2379","LounGenie QR ordering and waterproof safe — cabana interior","margaritaville-ocho-rios-vip-area-far-from-the-maddening-crowd","LounGenie QR ordering and waterproof safe — cabana interior","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-area-far-from-the-maddening-crowd.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-area-far-from-the-maddening-crowd.jpg","361686","1495","887","2025-10-14 2:44:19 PM","1"
"2378","Resort poolside cabana with LounGenie amenities installed","margaritaville-ocho-rios-vip-area-copy","Resort poolside cabana with LounGenie amenities installed","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-area-Copy.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-area-Copy.jpg","361686","1495","887","2025-10-14 2:44:18 PM","1"
"2377","Pool cabana with LounGenie smart amenity unit — full view","margaritaville-ocho-rios-vip-seating","Pool cabana with LounGenie smart amenity unit — full view","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-seating.jpg","266721","1473","721","2025-10-14 2:44:16 PM","1"
"2376","LounGenie cabana amenity unit with guest features","margaritaville-ocho-rios-vip-vs-free","LounGenie cabana amenity unit with guest features","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-vs-free.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-vs-free.jpg","376193","1571","826","2025-10-14 2:44:14 PM","1"
"2375","LounGenie unit enhancing resort cabana experience","margaritaville-ocho-rios-vip-seating-vs-the-crowd","LounGenie unit enhancing resort cabana experience","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating-vs-the-crowd.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-seating-vs-the-crowd.jpg","265688","918","1079","2025-10-14 2:44:11 PM","1"
"2374","Pool cabana interior showcasing LounGenie smart system","margaritaville-ocho-rios-vip-room-to-move","Pool cabana interior showcasing LounGenie smart system","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-room-to-move.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-room-to-move.jpg","233620","1128","607","2025-10-14 2:44:10 PM","1"
"2373","LounGenie amenity unit inside resort poolside cabana","margaritaville-ocho-rios-vip-seating-by-the-bar","LounGenie amenity unit inside resort poolside cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating-by-the-bar.jpg","2025/10/Margaritaville-Ocho-Rios-VIP-seating-by-the-bar.jpg","252332","1279","598","2025-10-14 2:44:08 PM","1"
"2372","Margaritaville Negril VIP seating 2","margaritaville-negril-vip-seating-2","Margaritaville Negril VIP seating 2","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-2.jpg","2025/10/Margaritaville-Negril-VIP-seating-2.jpg","221576","1277","448","2025-10-14 2:44:06 PM","1"
"2371","Margaritaville Negril VIP seating 2 Copy","margaritaville-negril-vip-seating-2-copy","Margaritaville Negril VIP seating 2 Copy","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-2-Copy.jpg","2025/10/Margaritaville-Negril-VIP-seating-2-Copy.jpg","221576","1277","448","2025-10-14 2:44:05 PM","1"
"2370","Margaritaville Negril VIP seating","margaritaville-negril-vip-seating","Margaritaville Negril VIP seating","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating.jpg","2025/10/Margaritaville-Negril-VIP-seating.jpg","222314","1210","621","2025-10-14 2:44:03 PM","1"
"2369","Margaritaville Negril VIP seating Copy","margaritaville-negril-vip-seating-copy","Margaritaville Negril VIP seating Copy","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-Copy.jpg","2025/10/Margaritaville-Negril-VIP-seating-Copy.jpg","222314","1210","621","2025-10-14 2:44:01 PM","1"
"2364","LounGenie amenity unit inside water park poolside cabana","1714017439507-2","LounGenie amenity unit inside water park poolside cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/1714017439507-1-e1770838817618.jpg","2025/10/1714017439507-1-e1770838817618.jpg","134923","1280","1150","2025-10-14 2:24:31 PM","1"
"2144","2019 Brass Ring Award","2019-brass-ring-award-1","PoolSafe Inc. IAAPA Brass Ring Award for Hospitality Innovation","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/2019-Brass-Ring-Award-1.png","2025/10/2019-Brass-Ring-Award-1.png","747243","761","1305","2025-10-10 6:28:41 PM","1"
"2140","thumbnail 24 0628 PS TheGrove WaterPark 1","thumbnail_24-0628_ps_thegrove_waterpark-1","thumbnail 24 0628 PS TheGrove WaterPark 1","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/thumbnail_24-0628_PS_TheGrove_WaterPark-1.png","2025/10/thumbnail_24-0628_PS_TheGrove_WaterPark-1.png","4471404","1920","1391","2025-10-10 6:06:06 PM","1"
"2119","Wild Rivers Logo","wildrivers-logo-2x","Wild Rivers poolside amenity unit partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/wildrivers-logo-2x.png","2025/10/wildrivers-logo-2x.png","84811","687","226","2025-10-10 5:43:38 PM","1"
"2115","Sandals 2 1","sandals-2-1","Sandals 2 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Sandals-2-1.jpg","2025/10/Sandals-2-1.jpg","244013","1440","690","2025-10-10 5:40:01 PM","1"
"2109","marriott logo png marriott resorts logo png transparent amp svg vector pluspng 2400&#215;2400 1","marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400","marriott logo png marriott resorts logo png transparent amp svg vector pluspng 2400x2400 1","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400-1.png","2025/10/marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400-1.png","103590","2400","2400","2025-10-10 5:32:16 PM","1"
"2108","logo optimized","logo-optimized","logo optimized","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/logo-optimized.webp","2025/10/logo-optimized.webp","6320","400","400","2025-10-10 5:31:31 PM","1"
"2086","LounGenie unit with waterproof safe in water park cabana","cowabunga-bay-cabana-4","LounGenie unit with waterproof safe in water park cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/cowabunga-bay-cabana-4-scaled.jpg","2025/10/cowabunga-bay-cabana-4-scaled.jpg","611526","2560","1920","2025-10-10 4:20:49 PM","1"
"2085","Water park pool area with LounGenie cabana amenity unit","cb-cab-1","Water park pool area with LounGenie cabana amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-1-scaled.jpg","2025/10/CB-Cab-1-scaled.jpg","629061","2560","1920","2025-10-10 4:20:39 PM","1"
"2084","Smart cabana system by LounGenie at water park venue","cowabunga-bay-cabana-3","Smart cabana system by LounGenie at water park venue","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/cowabunga-bay-cabana-3-scaled.jpg","2025/10/cowabunga-bay-cabana-3-scaled.jpg","672839","2560","1920","2025-10-10 4:20:28 PM","1"
"2083","LounGenie unit inside water park premium cabana","cb-cab-2","LounGenie unit inside water park premium cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-2-scaled.jpg","2025/10/CB-Cab-2-scaled.jpg","661885","2560","1920","2025-10-10 4:20:16 PM","1"
"2082","Water park cabana interior with LounGenie amenity unit","cb-clam-3","Water park cabana interior with LounGenie amenity unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/CB-Clam-3-scaled.jpg","2025/10/CB-Clam-3-scaled.jpg","501797","2560","1920","2025-10-10 4:20:09 PM","1"
"2081","LounGenie poolside unit in water park cabana setting","cb-cab-3","LounGenie poolside unit in water park cabana setting","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-3-scaled.jpg","2025/10/CB-Cab-3-scaled.jpg","661549","2560","1920","2025-10-10 4:19:55 PM","1"
"2080","Water park cabana equipped with LounGenie smart system","cb-cab-4","Water park cabana equipped with LounGenie smart system","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-4-scaled.jpg","2025/10/CB-Cab-4-scaled.jpg","495422","2560","1920","2025-10-10 4:19:44 PM","1"
"2079","GT lazy river 4 scaled","gt-lazy-river-4","GT lazy river 4 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/GT-lazy-river-4-scaled.jpg","2025/10/GT-lazy-river-4-scaled.jpg","606225","2560","1244","2025-10-10 4:19:37 PM","1"
"2078","GT Cab 1 scaled","gt-cab-1","GT Cab 1 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/GT-Cab-1-scaled.jpg","2025/10/GT-Cab-1-scaled.jpg","544298","2560","1244","2025-10-10 4:19:29 PM","1"
"2077","GT Cab 2 scaled","gt-cab-2","GT Cab 2 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/GT-Cab-2-scaled.jpg","2025/10/GT-Cab-2-scaled.jpg","581226","2560","1244","2025-10-10 4:19:22 PM","1"
"2076","Lagoon Fest 2 1","lagoon-fest-2-2","Lagoon Fest 2 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Lagoon-Fest-2-1.jpg","2025/10/Lagoon-Fest-2-1.jpg","144427","980","1106","2025-10-10 4:19:19 PM","1"
"2075","Lagoon Fest 1 1 1","lagoon-fest-1-2","Lagoon Fest 1 1 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Lagoon-Fest-1-1-1.jpg","2025/10/Lagoon-Fest-1-1-1.jpg","262992","980","2016","2025-10-10 4:19:17 PM","1"
"2074","LounGenie unit providing safe and charging in water park cabana","428639353_395260956788032_8838189890618631474_n","LounGenie unit providing safe and charging in water park cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/428639353_395260956788032_8838189890618631474_n.jpg","2025/10/428639353_395260956788032_8838189890618631474_n.jpg","259458","1536","2048","2025-10-10 4:19:14 PM","1"
"2073","422841291 378374275143367 1417253244861777267 n","422841291_378374275143367_1417253244861777267_n","422841291 378374275143367 1417253244861777267 n","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/422841291_378374275143367_1417253244861777267_n.jpg","2025/10/422841291_378374275143367_1417253244861777267_n.jpg","833032","1512","1890","2025-10-10 4:19:11 PM","1"
"2071","OWC Marriott Loungenie","2","Color-matched poolside amenity unit complementing resort cabana design","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/2.jpg","2025/10/2.jpg","583317","1512","2016","2025-10-10 4:19:05 PM","1"
"2070","387074028 305999122380883 3695381228059709278 n","387074028_305999122380883_3695381228059709278_n","387074028 305999122380883 3695381228059709278 n","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/387074028_305999122380883_3695381228059709278_n.jpg","2025/10/387074028_305999122380883_3695381228059709278_n.jpg","557242","1512","2016","2025-10-10 4:19:02 PM","1"
"2069","367414302 265261423121320 5464079601261344000 n","367414302_265261423121320_5464079601261344000_n","367414302 265261423121320 5464079601261344000 n","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/367414302_265261423121320_5464079601261344000_n.jpg","2025/10/367414302_265261423121320_5464079601261344000_n.jpg","698290","2048","1536","2025-10-10 4:18:59 PM","1"
"2068","LounGenie Hospitality Innovation","thumbnail_image001-1-2","LounGenie hospitality innovation unit for cabanas","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/thumbnail_image001-1-1.jpg","2025/10/thumbnail_image001-1-1.jpg","662178","1920","1279","2025-10-10 4:18:56 PM","1"
"2065","unnamed 9 1","unnamed-9-2","unnamed 9 1","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/unnamed-9-1.webp","2025/10/unnamed-9-1.webp","41580","382","510","2025-10-10 4:18:50 PM","1"
"2064","serengeti springs 232 550&#215;550 2","serengeti_springs-232-550x550-2","serengeti springs 232 550x550 2","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/serengeti_springs-232-550x550-2.webp","2025/10/serengeti_springs-232-550x550-2.webp","63924","550","550","2025-10-10 4:18:49 PM","1"
"2060","19res amenities2g Cabanas scaled 2","mcoau_villatel_orlando_marriott_apartments-2","19res amenities2g Cabanas scaled 2","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/19res-amenities2g-Cabanas-scaled-2.jpg","2025/10/19res-amenities2g-Cabanas-scaled-2.jpg","1265275","2560","1728","2025-10-10 4:18:40 PM","1"
"2059","IMG 30FFFFECF968 1 1 1","img_30ffffecf968-1-1-2","IMG 30FFFFECF968 1 1 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_30FFFFECF968-1-1-1.jpeg","2025/10/IMG_30FFFFECF968-1-1-1.jpeg","71840","480","640","2025-10-10 4:18:39 PM","1"
"2055","splash 12 1","splash-12-2","splash 12 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-12-1.jpg","2025/10/splash-12-1.jpg","520061","1920","1440","2025-10-10 4:18:33 PM","1"
"2054","splash 11 1","splash-11-2","splash 11 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-11-1.jpg","2025/10/splash-11-1.jpg","715529","1920","1440","2025-10-10 4:18:30 PM","1"
"2053","splash 10 1","splash-10-2","splash 10 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-10-1.jpg","2025/10/splash-10-1.jpg","677996","1920","1440","2025-10-10 4:18:28 PM","1"
"2052","splash 9 1","splash-9-2","splash 9 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-9-1.jpg","2025/10/splash-9-1.jpg","612561","1920","1440","2025-10-10 4:18:25 PM","1"
"2051","splash 8 1","splash-8-2","splash 8 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-8-1.jpg","2025/10/splash-8-1.jpg","558222","1920","1440","2025-10-10 4:18:22 PM","1"
"2050","splash 7 1","splash-7-2","splash 7 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-7-1.jpg","2025/10/splash-7-1.jpg","658537","1920","1440","2025-10-10 4:18:20 PM","1"
"2049","splash 6 1","splash-6-2","splash 6 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-6-1.jpg","2025/10/splash-6-1.jpg","691246","1920","1440","2025-10-10 4:18:17 PM","1"
"2048","Splash 5 1","splash-5-2","Splash 5 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Splash-5-1.jpg","2025/10/Splash-5-1.jpg","520453","1859","1394","2025-10-10 4:18:15 PM","1"
"2047","Splash 4 1","splash-4-2","Splash 4 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Splash-4-1.jpg","2025/10/Splash-4-1.jpg","619041","1920","1440","2025-10-10 4:18:12 PM","1"
"2046","splash 3 1","splash-3-2","splash 3 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/splash-3-1.jpg","2025/10/splash-3-1.jpg","20208","259","194","2025-10-10 4:18:11 PM","1"
