id,slug,title,alt_text,source_url,mime_type,file,filesize,width,height
2485,pool-safe-2021-q4_ye-audited-financials-sedar,Pool-Safe-2021-Q4_YE-Audited-Financials-SEDAR,Pool Safe 2021 Q4 YE Audited Financials SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2021-Q4_YE-Audited-Financials-SEDAR.pdf,application/pdf,,790960,0,0
2483,pool-safe-2022-q1-mda-sedar,Pool-Safe-2022-Q1-MDA-SEDAR,Pool Safe 2022 Q1 MDA SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q1-MDA-SEDAR.pdf,application/pdf,,222804,0,0
2482,pool-safe-2022-q1-financials-sedar,Pool-Safe-2022-Q1-Financials-SEDAR,Pool Safe 2022 Q1 Financials SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q1-Financials-SEDAR.pdf,application/pdf,,462776,0,0
2480,pool-safe-2022-q2-mda-sedar-1,Pool-Safe-2022-Q2-MDA-SEDAR-1,Pool Safe 2022 Q2 MDA SEDAR 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q2-MDA-SEDAR-1.pdf,application/pdf,,226356,0,0
2479,pool-safe-2022-q2-financials-sedar,Pool-Safe-2022-Q2-Financials-SEDAR,Pool Safe 2022 Q2 Financials SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q2-Financials-SEDAR.pdf,application/pdf,,476199,0,0
2477,pool-safe-mda-q3-2022-sedar,Pool-Safe-MDA-Q3-2022-SEDAR,Pool Safe MDA Q3 2022 SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2022-SEDAR.pdf,application/pdf,,225961,0,0
2476,pool-safe-2022-q3-financials-sedar,Pool-Safe-2022-Q3-Financials-SEDAR,Pool Safe 2022 Q3 Financials SEDAR,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q3-Financials-SEDAR.pdf,application/pdf,,389117,0,0
2474,pool-safe-2022-q4_ye-mda-sedar,Pool-Safe-2022-Q4_YE-MDA-Sedar,Pool Safe 2022 Q4 YE MDA Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q4_YE-MDA-Sedar.pdf,application/pdf,,308066,0,0
2473,pool-safe-2022-q4_ye-financials-sedar,Pool-Safe-2022-Q4_YE-Financials-Sedar,Pool Safe 2022 Q4 YE Financials Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2022-Q4_YE-Financials-Sedar.pdf,application/pdf,,801079,0,0
2467,pool-safe-mda-q1-2023-sedar,Pool-Safe-MDA-Q1-2023-Sedar,Pool Safe MDA Q1 2023 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1-2023-Sedar.pdf,application/pdf,,665409,0,0
2466,pool-safe-financials-q1-2023-sedar,Pool-Safe-Financials-Q1-2023-Sedar,Pool Safe Financials Q1 2023 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1-2023-Sedar.pdf,application/pdf,,784601,0,0
2463,pool-safe-mda-q2-2023-sedar,Pool-Safe-MDA-Q2-2023-Sedar,Pool Safe MDA Q2 2023 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2023-Sedar.pdf,application/pdf,,666396,0,0
2462,pool-safe-financials-q2-2023-sedar,Pool-Safe-Financials-Q2-2023-Sedar,Pool Safe Financials Q2 2023 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2023-Sedar.pdf,application/pdf,,789504,0,0
2460,pool-safe-mda-q3-2023-sedar-1,Pool-Safe-MDA-Q3-2023-Sedar-1,Pool Safe MDA Q3 2023 Sedar 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2023-Sedar-1.pdf,application/pdf,,819463,0,0
2459,pool-safe-financials-q3-2023-sedar,Pool-Safe-Financials-Q3-2023-Sedar,Pool Safe Financials Q3 2023 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q3-2023-Sedar.pdf,application/pdf,,868999,0,0
2457,pool-safe-2023-q4_ye-mda-sedar,Pool-Safe-2023-Q4_YE-MDA-Sedar,Pool Safe 2023 Q4 YE MDA Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2023-Q4_YE-MDA-Sedar.pdf,application/pdf,,592909,0,0
2456,pool-safe-2023-q4_ye-financials-sedar-1,Pool-Safe-2023-Q4_YE-Financials-Sedar-1,Pool Safe 2023 Q4 YE Financials Sedar 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2023-Q4_YE-Financials-Sedar-1.pdf,application/pdf,,752817,0,0
2454,pool-safe-mda-q1_2024-sedar,Pool-Safe-MDA-Q1_2024-Sedar,Pool Safe MDA Q1 2024 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1_2024-Sedar.pdf,application/pdf,,670071,0,0
2453,pool-safe-financials-q1_2024-sedar,Pool-Safe-Financials-Q1_2024-Sedar,Pool Safe Financials Q1 2024 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1_2024-Sedar.pdf,application/pdf,,789399,0,0
2451,pool-safe-mda-q2-2024-sedar-06-30-2024-1,Pool-Safe-MDA-Q2-2024-Sedar-06-30-2024-1,Pool Safe MDA Q2 2024 Sedar 06 30 2024 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2024-Sedar-06-30-2024-1.pdf,application/pdf,,669723,0,0
2450,pool-safe-financials-q2-2024-sedar-06-30-2024-1,Pool-Safe-Financials-Q2-2024-Sedar-06-30-2024-1,Pool Safe Financials Q2 2024 Sedar 06 30 2024 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2024-Sedar-06-30-2024-1.pdf,application/pdf,,789117,0,0
2448,pool-safe-mda-q3-2024-sedar-09-30-2024-1,Pool-Safe-MDA-Q3-2024-Sedar-09-30-2024-1,Pool Safe MDA Q3 2024 Sedar 09 30 2024 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q3-2024-Sedar-09-30-2024-1.pdf,application/pdf,,671991,0,0
2447,pool-safe-financials-q3-2024-sedar-09-30-2024-1,Pool-Safe-Financials-Q3-2024-Sedar-09-30-2024-1,Pool Safe Financials Q3 2024 Sedar 09 30 2024 1,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q3-2024-Sedar-09-30-2024-1.pdf,application/pdf,,790771,0,0
2444,pool-safe-2024-q4_ye-mda-sedar-04-30-2025,Pool-Safe-2024-Q4_YE-MDA-Sedar-04-30-2025,Pool Safe 2024 Q4 YE MDA Sedar 04 30 2025,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2024-Q4_YE-MDA-Sedar-04-30-2025.pdf,application/pdf,,601211,0,0
2443,pool-safe-2024-q4_ye-financials-sedar-04-30-2025,Pool-Safe-2024-Q4_YE-Financials-Sedar-04-30-2025,Pool Safe 2024 Q4 YE Financials Sedar 04 30 2025,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-2024-Q4_YE-Financials-Sedar-04-30-2025.pdf,application/pdf,,672703,0,0
2440,pool-safe-financial-statement-request-form-2025-agm_sedar,Pool-Safe-Financial-Statement-Request-Form-2025-AGM_Sedar,Pool Safe Financial Statement Request Form 2025 AGM Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financial-Statement-Request-Form-2025-AGM_Sedar.pdf,application/pdf,,35947,0,0
2438,pool-safe-form-of-proxy-common-shares-2025-agm_sedar,Pool-Safe-Form-of-Proxy-Common-Shares-2025-AGM_Sedar,Pool Safe Form of Proxy Common Shares 2025 AGM Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Form-of-Proxy-Common-Shares-2025-AGM_Sedar.pdf,application/pdf,,76764,0,0
2436,pool-safe-mic-re_2025-agm-final_sedar,Pool-Safe-MIC-re_2025-AGM-Final_Sedar,Pool Safe MIC re 2025 AGM Final Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MIC-re_2025-AGM-Final_Sedar.pdf,application/pdf,,1606700,0,0
2434,notice-of-meeting-pool-safe-agsm-2025,Notice-of-Meeting-Pool-Safe-AGSM-2025,Notice of Meeting Pool Safe AGSM 2025,https://www.loungenie.com/wp-content/uploads/2025/10/Notice-of-Meeting-Pool-Safe-AGSM-2025.pdf,application/pdf,,234345,0,0
2432,pool-safe-mda-q1-2025-sedar,Pool-Safe-MDA-Q1-2025-Sedar,Pool Safe MDA Q1 2025 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q1-2025-Sedar.pdf,application/pdf,,676776,0,0
2430,pool-safe-financials-q1-2025-sedar,Pool-Safe-Financials-Q1-2025-Sedar,Pool Safe Financials Q1 2025 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q1-2025-Sedar.pdf,application/pdf,,798548,0,0
2429,pool-safe-mda-q2-2025-sedar,Pool-Safe-MDA-Q2-2025-Sedar,Pool Safe MDA Q2 2025 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-MDA-Q2-2025-Sedar.pdf,application/pdf,,679543,0,0
2428,pool-safe-financials-q2-2025-sedar,Pool-Safe-Financials-Q2-2025-Sedar,Pool Safe Financials Q2 2025 Sedar,https://www.loungenie.com/wp-content/uploads/2025/10/Pool-Safe-Financials-Q2-2025-Sedar.pdf,application/pdf,,802857,0,0
2383,margaritaville-2-copy,LounGenie smart unit installed at waterfront resort cabana,LounGenie smart unit installed at waterfront resort cabana,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-2-Copy.png,image/png,2025/10/Margaritaville-2-Copy.png,295352,489,357
2382,margaritaville-1-copy,Resort cabana with LounGenie smart unit installation,Resort cabana with LounGenie smart unit installation,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-1-Copy.png,image/png,2025/10/Margaritaville-1-Copy.png,372627,616,347
2381,margaritaville-ocho-rios-copy,Luxury cabana with LounGenie poolside amenity unit,Luxury cabana with LounGenie poolside amenity unit,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-Copy.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-Copy.jpg,229921,897,1027
2380,margaritaville-ice-blue,Interior view of cabana with LounGenie amenity unit,Interior view of cabana with LounGenie amenity unit,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-ICE-BLUE.jpg,image/jpeg,2025/10/Margaritaville-ICE-BLUE.jpg,291645,897,1236
2379,margaritaville-ocho-rios-vip-area-far-from-the-maddening-crowd,LounGenie QR ordering and waterproof safe — cabana interior,LounGenie QR ordering and waterproof safe — cabana interior,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-area-far-from-the-maddening-crowd.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-area-far-from-the-maddening-crowd.jpg,361686,1495,887
2378,margaritaville-ocho-rios-vip-area-copy,Resort poolside cabana with LounGenie amenities installed,Resort poolside cabana with LounGenie amenities installed,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-area-Copy.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-area-Copy.jpg,361686,1495,887
2377,margaritaville-ocho-rios-vip-seating,Pool cabana with LounGenie smart amenity unit — full view,Pool cabana with LounGenie smart amenity unit — full view,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-seating.jpg,266721,1473,721
2376,margaritaville-ocho-rios-vip-vs-free,LounGenie cabana amenity unit with guest features,LounGenie cabana amenity unit with guest features,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-vs-free.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-vs-free.jpg,376193,1571,826
2375,margaritaville-ocho-rios-vip-seating-vs-the-crowd,LounGenie unit enhancing resort cabana experience,LounGenie unit enhancing resort cabana experience,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating-vs-the-crowd.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-seating-vs-the-crowd.jpg,265688,918,1079
2374,margaritaville-ocho-rios-vip-room-to-move,Pool cabana interior showcasing LounGenie smart system,Pool cabana interior showcasing LounGenie smart system,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-room-to-move.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-room-to-move.jpg,233620,1128,607
2373,margaritaville-ocho-rios-vip-seating-by-the-bar,LounGenie amenity unit inside resort poolside cabana,LounGenie amenity unit inside resort poolside cabana,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Ocho-Rios-VIP-seating-by-the-bar.jpg,image/jpeg,2025/10/Margaritaville-Ocho-Rios-VIP-seating-by-the-bar.jpg,252332,1279,598
2372,margaritaville-negril-vip-seating-2,Margaritaville Negril VIP seating 2,Margaritaville Negril VIP seating 2,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-2.jpg,image/jpeg,2025/10/Margaritaville-Negril-VIP-seating-2.jpg,221576,1277,448
2371,margaritaville-negril-vip-seating-2-copy,Margaritaville Negril VIP seating 2 Copy,Margaritaville Negril VIP seating 2 Copy,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-2-Copy.jpg,image/jpeg,2025/10/Margaritaville-Negril-VIP-seating-2-Copy.jpg,221576,1277,448
2370,margaritaville-negril-vip-seating,Margaritaville Negril VIP seating,Margaritaville Negril VIP seating,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating.jpg,image/jpeg,2025/10/Margaritaville-Negril-VIP-seating.jpg,222314,1210,621
2369,margaritaville-negril-vip-seating-copy,Margaritaville Negril VIP seating Copy,Margaritaville Negril VIP seating Copy,https://www.loungenie.com/wp-content/uploads/2025/10/Margaritaville-Negril-VIP-seating-Copy.jpg,image/jpeg,2025/10/Margaritaville-Negril-VIP-seating-Copy.jpg,222314,1210,621
2364,1714017439507-2,LounGenie amenity unit inside water park poolside cabana,LounGenie amenity unit inside water park poolside cabana,https://www.loungenie.com/wp-content/uploads/2025/10/1714017439507-1-e1770838817618.jpg,image/jpeg,2025/10/1714017439507-1-e1770838817618.jpg,134923,1280,1150
2144,2019-brass-ring-award-1,2019 Brass Ring Award,PoolSafe Inc. IAAPA Brass Ring Award for Hospitality Innovation,https://www.loungenie.com/wp-content/uploads/2025/10/2019-Brass-Ring-Award-1.png,image/png,2025/10/2019-Brass-Ring-Award-1.png,747243,761,1305
2140,thumbnail_24-0628_ps_thegrove_waterpark-1,thumbnail 24 0628 PS TheGrove WaterPark 1,thumbnail 24 0628 PS TheGrove WaterPark 1,https://www.loungenie.com/wp-content/uploads/2025/10/thumbnail_24-0628_PS_TheGrove_WaterPark-1.png,image/png,2025/10/thumbnail_24-0628_PS_TheGrove_WaterPark-1.png,4471404,1920,1391
2119,wildrivers-logo-2x,Wild Rivers Logo,Wild Rivers poolside amenity unit partner,https://www.loungenie.com/wp-content/uploads/2025/10/wildrivers-logo-2x.png,image/png,2025/10/wildrivers-logo-2x.png,84811,687,226
2115,sandals-2-1,Sandals 2 1,Sandals 2 1,https://www.loungenie.com/wp-content/uploads/2025/10/Sandals-2-1.jpg,image/jpeg,2025/10/Sandals-2-1.jpg,244013,1440,690
2109,marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400,marriott logo png marriott resorts logo png transparent amp svg vector pluspng 2400&#215;2400 1,marriott logo png marriott resorts logo png transparent amp svg vector pluspng 2400x2400 1,https://www.loungenie.com/wp-content/uploads/2025/10/marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400-1.png,image/png,2025/10/marriott-logo-png-marriott-resorts-logo-png-transparent-amp-svg-vector-pluspng-2400x2400-1.png,103590,2400,2400
2108,logo-optimized,logo optimized,logo optimized,https://www.loungenie.com/wp-content/uploads/2025/10/logo-optimized.webp,image/webp,2025/10/logo-optimized.webp,6320,400,400
2086,cowabunga-bay-cabana-4,LounGenie unit with waterproof safe in water park cabana,LounGenie unit with waterproof safe in water park cabana,https://www.loungenie.com/wp-content/uploads/2025/10/cowabunga-bay-cabana-4-scaled.jpg,image/jpeg,2025/10/cowabunga-bay-cabana-4-scaled.jpg,611526,2560,1920
2085,cb-cab-1,Water park pool area with LounGenie cabana amenity unit,Water park pool area with LounGenie cabana amenity unit,https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-1-scaled.jpg,image/jpeg,2025/10/CB-Cab-1-scaled.jpg,629061,2560,1920
2084,cowabunga-bay-cabana-3,Smart cabana system by LounGenie at water park venue,Smart cabana system by LounGenie at water park venue,https://www.loungenie.com/wp-content/uploads/2025/10/cowabunga-bay-cabana-3-scaled.jpg,image/jpeg,2025/10/cowabunga-bay-cabana-3-scaled.jpg,672839,2560,1920
2083,cb-cab-2,LounGenie unit inside water park premium cabana,LounGenie unit inside water park premium cabana,https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-2-scaled.jpg,image/jpeg,2025/10/CB-Cab-2-scaled.jpg,661885,2560,1920
2082,cb-clam-3,Water park cabana interior with LounGenie amenity unit,Water park cabana interior with LounGenie amenity unit,https://www.loungenie.com/wp-content/uploads/2025/10/CB-Clam-3-scaled.jpg,image/jpeg,2025/10/CB-Clam-3-scaled.jpg,501797,2560,1920
2081,cb-cab-3,LounGenie poolside unit in water park cabana setting,LounGenie poolside unit in water park cabana setting,https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-3-scaled.jpg,image/jpeg,2025/10/CB-Cab-3-scaled.jpg,661549,2560,1920
2080,cb-cab-4,Water park cabana equipped with LounGenie smart system,Water park cabana equipped with LounGenie smart system,https://www.loungenie.com/wp-content/uploads/2025/10/CB-Cab-4-scaled.jpg,image/jpeg,2025/10/CB-Cab-4-scaled.jpg,495422,2560,1920
2079,gt-lazy-river-4,GT lazy river 4 scaled,GT lazy river 4 scaled,https://www.loungenie.com/wp-content/uploads/2025/10/GT-lazy-river-4-scaled.jpg,image/jpeg,2025/10/GT-lazy-river-4-scaled.jpg,606225,2560,1244
2078,gt-cab-1,GT Cab 1 scaled,GT Cab 1 scaled,https://www.loungenie.com/wp-content/uploads/2025/10/GT-Cab-1-scaled.jpg,image/jpeg,2025/10/GT-Cab-1-scaled.jpg,544298,2560,1244
2077,gt-cab-2,GT Cab 2 scaled,GT Cab 2 scaled,https://www.loungenie.com/wp-content/uploads/2025/10/GT-Cab-2-scaled.jpg,image/jpeg,2025/10/GT-Cab-2-scaled.jpg,581226,2560,1244
2076,lagoon-fest-2-2,Lagoon Fest 2 1,Lagoon Fest 2 1,https://www.loungenie.com/wp-content/uploads/2025/10/Lagoon-Fest-2-1.jpg,image/jpeg,2025/10/Lagoon-Fest-2-1.jpg,144427,980,1106
2075,lagoon-fest-1-2,Lagoon Fest 1 1 1,Lagoon Fest 1 1 1,https://www.loungenie.com/wp-content/uploads/2025/10/Lagoon-Fest-1-1-1.jpg,image/jpeg,2025/10/Lagoon-Fest-1-1-1.jpg,262992,980,2016
2074,428639353_395260956788032_8838189890618631474_n,LounGenie unit providing safe and charging in water park cabana,LounGenie unit providing safe and charging in water park cabana,https://www.loungenie.com/wp-content/uploads/2025/10/428639353_395260956788032_8838189890618631474_n.jpg,image/jpeg,2025/10/428639353_395260956788032_8838189890618631474_n.jpg,259458,1536,2048
2073,422841291_378374275143367_1417253244861777267_n,422841291 378374275143367 1417253244861777267 n,422841291 378374275143367 1417253244861777267 n,https://www.loungenie.com/wp-content/uploads/2025/10/422841291_378374275143367_1417253244861777267_n.jpg,image/jpeg,2025/10/422841291_378374275143367_1417253244861777267_n.jpg,833032,1512,1890
2071,2,OWC Marriott Loungenie,Color-matched poolside amenity unit complementing resort cabana design,https://www.loungenie.com/wp-content/uploads/2025/10/2.jpg,image/jpeg,2025/10/2.jpg,583317,1512,2016
2070,387074028_305999122380883_3695381228059709278_n,387074028 305999122380883 3695381228059709278 n,387074028 305999122380883 3695381228059709278 n,https://www.loungenie.com/wp-content/uploads/2025/10/387074028_305999122380883_3695381228059709278_n.jpg,image/jpeg,2025/10/387074028_305999122380883_3695381228059709278_n.jpg,557242,1512,2016
2069,367414302_265261423121320_5464079601261344000_n,367414302 265261423121320 5464079601261344000 n,367414302 265261423121320 5464079601261344000 n,https://www.loungenie.com/wp-content/uploads/2025/10/367414302_265261423121320_5464079601261344000_n.jpg,image/jpeg,2025/10/367414302_265261423121320_5464079601261344000_n.jpg,698290,2048,1536
2068,thumbnail_image001-1-2,LounGenie Hospitality Innovation,LounGenie hospitality innovation unit for cabanas,https://www.loungenie.com/wp-content/uploads/2025/10/thumbnail_image001-1-1.jpg,image/jpeg,2025/10/thumbnail_image001-1-1.jpg,662178,1920,1279
2065,unnamed-9-2,unnamed 9 1,unnamed 9 1,https://www.loungenie.com/wp-content/uploads/2025/10/unnamed-9-1.webp,image/webp,2025/10/unnamed-9-1.webp,41580,382,510
2064,serengeti_springs-232-550x550-2,serengeti springs 232 550&#215;550 2,serengeti springs 232 550x550 2,https://www.loungenie.com/wp-content/uploads/2025/10/serengeti_springs-232-550x550-2.webp,image/webp,2025/10/serengeti_springs-232-550x550-2.webp,63924,550,550
2060,mcoau_villatel_orlando_marriott_apartments-2,19res amenities2g Cabanas scaled 2,19res amenities2g Cabanas scaled 2,https://www.loungenie.com/wp-content/uploads/2025/10/19res-amenities2g-Cabanas-scaled-2.jpg,image/jpeg,2025/10/19res-amenities2g-Cabanas-scaled-2.jpg,1265275,2560,1728
2059,img_30ffffecf968-1-1-2,IMG 30FFFFECF968 1 1 1,IMG 30FFFFECF968 1 1 1,https://www.loungenie.com/wp-content/uploads/2025/10/IMG_30FFFFECF968-1-1-1.jpeg,image/jpeg,2025/10/IMG_30FFFFECF968-1-1-1.jpeg,71840,480,640
2055,splash-12-2,splash 12 1,splash 12 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-12-1.jpg,image/jpeg,2025/10/splash-12-1.jpg,520061,1920,1440
2054,splash-11-2,splash 11 1,splash 11 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-11-1.jpg,image/jpeg,2025/10/splash-11-1.jpg,715529,1920,1440
2053,splash-10-2,splash 10 1,splash 10 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-10-1.jpg,image/jpeg,2025/10/splash-10-1.jpg,677996,1920,1440
2052,splash-9-2,splash 9 1,splash 9 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-9-1.jpg,image/jpeg,2025/10/splash-9-1.jpg,612561,1920,1440
2051,splash-8-2,splash 8 1,splash 8 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-8-1.jpg,image/jpeg,2025/10/splash-8-1.jpg,558222,1920,1440
2050,splash-7-2,splash 7 1,splash 7 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-7-1.jpg,image/jpeg,2025/10/splash-7-1.jpg,658537,1920,1440
2049,splash-6-2,splash 6 1,splash 6 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-6-1.jpg,image/jpeg,2025/10/splash-6-1.jpg,691246,1920,1440
2048,splash-5-2,Splash 5 1,Splash 5 1,https://www.loungenie.com/wp-content/uploads/2025/10/Splash-5-1.jpg,image/jpeg,2025/10/Splash-5-1.jpg,520453,1859,1394
2047,splash-4-2,Splash 4 1,Splash 4 1,https://www.loungenie.com/wp-content/uploads/2025/10/Splash-4-1.jpg,image/jpeg,2025/10/Splash-4-1.jpg,619041,1920,1440
2046,splash-3-2,splash 3 1,splash 3 1,https://www.loungenie.com/wp-content/uploads/2025/10/splash-3-1.jpg,image/jpeg,2025/10/splash-3-1.jpg,20208,259,194
2043,lake-compounce-caban,lake compounce caban,lake compounce caban,https://www.loungenie.com/wp-content/uploads/2025/10/lake-compounce-caban.jpeg,image/jpeg,2025/10/lake-compounce-caban.jpeg,115478,800,600
2042,water-country-cabana-5-2,water country cabana 5 1,water country cabana 5 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-5-1.jpeg,image/jpeg,2025/10/water-country-cabana-5-1.jpeg,196450,800,600
2041,water-country-cabana-1-2,water country cabana 1 1,water country cabana 1 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-1-1.jpeg,image/jpeg,2025/10/water-country-cabana-1-1.jpeg,228592,800,600
2040,water-country-cabana-8-2,water country cabana 8 1,water country cabana 8 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-8-1.jpeg,image/jpeg,2025/10/water-country-cabana-8-1.jpeg,198512,800,600
2039,images-1-2,images 1 1,images 1 1,https://www.loungenie.com/wp-content/uploads/2025/10/images-1-1.jpg,image/jpeg,2025/10/images-1-1.jpg,12805,259,194
2037,water-country-cabana-2-2,water country cabana 2 1,water country cabana 2 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-2-1.jpeg,image/jpeg,2025/10/water-country-cabana-2-1.jpeg,250158,800,600
2036,water-country-cabana-3-2,water country cabana 3 1,water country cabana 3 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-3-1.jpeg,image/jpeg,2025/10/water-country-cabana-3-1.jpeg,197508,800,600
2035,water-country-cabana-4-2,water country cabana 4 1,water country cabana 4 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-4-1.jpeg,image/jpeg,2025/10/water-country-cabana-4-1.jpeg,237843,800,600
2034,water-country-cabana-7-2,water country cabana 7 1,water country cabana 7 1,https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-7-1.jpeg,image/jpeg,2025/10/water-country-cabana-7-1.jpeg,254571,800,600
2031,serengeti_springs-2-2,serengeti springs 2 1,serengeti springs 2 1,https://www.loungenie.com/wp-content/uploads/2025/10/serengeti_springs-2-1.jpg,image/jpeg,2025/10/serengeti_springs-2-1.jpg,86395,810,540
2030,soaky-mountain-waterpark_clamshell-cabanas,SOAKY MOUNTAIN WATERPARK CLAMSHELL CABANAS,SOAKY MOUNTAIN WATERPARK CLAMSHELL CABANAS,https://www.loungenie.com/wp-content/uploads/2025/10/SOAKY-MOUNTAIN-WATERPARK_CLAMSHELL-CABANAS.jpg,image/jpeg,2025/10/SOAKY-MOUNTAIN-WATERPARK_CLAMSHELL-CABANAS.jpg,184146,1620,1080
2029,soaky,Water park cabana interior featuring LounGenie unit,Water park cabana interior featuring LounGenie unit,https://www.loungenie.com/wp-content/uploads/2025/10/soaky.jpg,image/jpeg,2025/10/soaky.jpg,125590,932,622
2027,hilton-waikoloa-village-2018-10-kona-pool-cabanas-9,LounGenie cabana unit at luxury resort pool area,LounGenie cabana unit at luxury resort pool area,https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-9-scaled.jpg,image/jpeg,2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-9-scaled.jpg,779904,2560,1707
